機構代碼,機構名稱,電話,縣市區名,地址,科別,Response_Address,Response_X,Response_Y
3701170937,陳彥傑牙醫診所,0227292672,臺北市信義區,臺北市信義區莊敬路４３６號１樓,"牙醫一般科,",臺北市信義區三張里15鄰莊敬路436號,121.566895,25.026971
3701170964,彩虹牙醫診所,0227270818,臺北市信義區,臺北市信義區松山路五四０巷三弄六號,"牙醫一般科,",臺北市信義區國業里17鄰松山路540巷3弄6號,121.577624,25.037305
3701170973,佳曏牙醫診所,0227220722,臺北市信義區,臺北市信義區吳興街５９９號３樓,"牙醫一般科,",臺北市信義區泰和里6鄰吳興街599號,121.569177,25.022089
3701171096,百齡牙醫診所,0227299840,臺北市信義區,臺北市信義區莊敬路３４７號１樓,"牙醫一般科,",臺北市信義區三張里29鄰莊敬路347號,121.564442,25.027918
3701171103,上宏牙醫診所,27265185,臺北市信義區,臺北市信義區信義路六段68號,"牙醫一般科,",臺北市信義區松友里6鄰信義路六段68號,121.576678,25.034941
3701171130,亮傑牙醫診所,0227629246,臺北市信義區,臺北市信義區永吉路３８４號１樓,"牙醫一般科,",臺北市信義區四維里5鄰永吉路384號,121.577443,25.045283
3701171167,美好牙醫診所,0227266110,臺北市信義區,臺北市信義區松德路２５巷３２號１樓,"牙醫一般科,",臺北市信義區國業里7鄰松德路25巷32號,121.577226,25.038647
3701171194,吳牙醫診所,0227275566,臺北市信義區,臺北市信義區松山路４６７號２樓,"牙醫一般科,",臺北市信義區松光里15鄰松山路467號,121.578008,25.039501
3701171201,萬福牙醫診所,0227268157,臺北市信義區,臺北市信義區松德路７９號１樓,"牙醫一般科,",臺北市信義區國業里3鄰松德路79號,121.57632,25.038295
3701171210,阿波羅牙醫診所,0227220102,臺北市信義區,臺北市信義區吳興街３４５巷１３號１Ｆ,"牙醫一般科,",臺北市信義區三張里20鄰吳興街345巷13號,121.566202,25.026983
3701171256,莊敬牙醫診所,0227298890,臺北市信義區,臺北市信義區莊敬路４２９號１Ｆ,"牙醫一般科,",臺北市信義區三張里8鄰莊敬路429號,121.566777,25.027235
3701171265,佳興牙醫診所,27384224,臺北市信義區,臺北市信義區吳興街284巷1之5號,"牙醫一般科,",臺北市信義區雙和里1鄰吳興街284巷1之5號,121.564128,25.025859
3701171274,同德牙醫診所,0227291157,臺北市信義區,臺北市信義區莊敬路２３３號１樓,"牙醫一般科,",臺北市信義區景新里6鄰莊敬路233號,121.562181,25.029845
3701171309,沈牙醫診所,0227325403,臺北市信義區,臺北市信義區和平東路三段２３５號１樓,"牙醫一般科,",臺北市信義區黎平里5鄰和平東路三段235號,121.554239,25.023008
3701171336,鴻利牙醫診所,0223452060,臺北市信義區,臺北市信義區松德路70號,"牙醫一般科,",臺北市信義區安康里4鄰松德路70號,121.575903,25.038378
3701171603,國瑞牙醫診所,87856708,臺北市信義區,臺北市信義區中坡北路5號2樓,"牙醫一般科,",臺北市信義區永春里4鄰中坡北路5號,121.581,25.04434
3701171658,明清牙醫診所,0227264940,臺北市信義區,臺北市信義區信義路6段46號,"牙醫一般科,",臺北市信義區松友里11鄰信義路六段46號,121.576081,25.034535
3701171667,健家牙醫診所,0227209098,臺北市信義區,臺北市信義區莊敬路３４８號,"牙醫一般科,",臺北市信義區三張里27鄰莊敬路348號,121.564186,25.027761
3701171710,郭牙醫診所,0227234094,臺北市信義區,臺北市信義區忠孝東路五段３７２巷２７弄８８號１樓,"牙醫一般科,",臺北市信義區廣居里22鄰忠孝東路五段372巷27弄88號,121.575988,25.039415
3701171792,松華牙醫診所,0223458675,臺北市信義區,臺北市信義區忠孝東路五段３６４號２樓,"牙醫一般科,",臺北市信義區廣居里4鄰忠孝東路五段364號,121.573674,25.040761
3701171818,輝煌牙醫診所,0227629923,臺北市信義區,臺北市信義區松山路３１９號一樓,"牙醫一般科,",臺北市信義區永春里17鄰松山路319號,121.577988,25.04211
3701171854,誠泰牙醫診所,0227276338,臺北市信義區,臺北市信義區信義路六段96號,"牙醫一般科,",臺北市信義區松友里3鄰信義路六段96號,121.577584,25.035717
3701172879,吳興牙醫診所,0287882443,臺北市信義區,臺北市信義區吳興街533號一樓,"牙醫一般科,",臺北市信義區泰和里3鄰吳興街533號,121.569748,25.023104
3701172913,芳林牙醫診所,27641366,臺北市信義區,臺北市信義區永吉路三十巷一七八弄二號一樓,"牙醫一般科,",臺北市信義區興雅里20鄰永吉路30巷178弄2號,121.568575,25.041494
3701172931,優品牙醫診所,23465811,臺北市信義區,臺北市信義區松山路481號,"牙醫一般科,",臺北市信義區松光里15鄰松山路481號,121.578012,25.039148
3701172977,古德牙醫診所,02-27469960,臺北市信義區,臺北市信義區忠孝東路四段559巷八號一樓,"牙醫一般科,",臺北市信義區新仁里14鄰忠孝東路四段559巷8號,121.563704,25.041929
3701172986,強棒牙醫診所,27681289,臺北市信義區,臺北市信義區松隆路四之一號B1,"牙醫一般科,",臺北市信義區興雅里21鄰松隆路4之1號,121.566311,25.04318
3701173018,華信牙醫診所,02-27375163,臺北市信義區,臺北市信義區基隆路二段一三一號之十﹝一樓﹞,"牙醫一般科,",臺北市信義區嘉興里4鄰基隆路二段131之11號,121.556618,25.027806
3701173036,聯華牙醫診所,02-27668689,臺北市信義區,臺北市信義區松隆路223號1樓、2樓、225號2樓,"牙醫一般科,",臺北市信義區四育里1鄰松隆路223號,121.57675,25.048369
3701173090,世樺牙醫診所,27232693,臺北市信義區,臺北市信義區松仁路二六七號,"牙醫一般科,",臺北市信義區六合里1鄰松仁路267號,121.569413,25.025077
3701173107,東風牙醫診所,27382211,臺北市信義區,臺北市信義區吳興街126號,"牙醫一般科,",臺北市信義區景聯里21鄰吳興街126號,121.56129,25.029772
3701173116,佳和牙醫診所,23453420,臺北市信義區,臺北市信義區松山路四七二號一樓,"牙醫一般科,",臺北市信義區廣居里26鄰松山路472號,121.577663,25.040133
3701173134,李德孚牙醫診所,27222288,臺北市信義區,臺北市信義區忠孝東路四段五一二號二樓之一,"牙醫一般科,",臺北市信義區興隆里8鄰忠孝東路四段512號,121.56237,25.041024
3701173143,滕起民牙醫診所,27580131,臺北市信義區,臺北市信義區信義路四段三七五號三樓之七,"牙醫一般科,",臺北市信義區中興里13鄰信義路四段375號,121.557734,25.033283
3701173189,豐荷牙醫診所,27640011,臺北市信義區,臺北市信義區忠孝東路五段一三七號三樓,"牙醫一般科,",臺北市信義區興雅里20鄰忠孝東路五段137號,121.567759,25.041252
3701173278,松信牙醫診所,02-2722-5353,臺北市信義區,臺北市信義區忠孝東路5段388號,"牙醫一般科,",臺北市信義區廣居里5鄰忠孝東路五段388號,121.574228,25.040742
3701173312,鄒志揚牙醫診所,27680018,臺北市信義區,臺北市信義區忠孝東路五段273號2樓,"牙醫一般科,",臺北市信義區富台里14鄰忠孝東路五段273號,121.571243,25.041138
3701173349,京典牙醫診所,87805798,臺北市信義區,臺北市信義區莊敬路241號1樓,"牙醫一般科,",臺北市信義區景新里6鄰莊敬路241號,121.562411,25.029572
3701173367,和安牙醫診所,87333994,臺北市信義區,臺北市信義區和平東路三段309號,"牙醫一般科,",臺北市信義區黎平里13鄰和平東路三段309號,121.555764,25.021602
3701173394,御瑄牙醫診所,27585585,臺北市信義區,臺北市信義區莊敬路211號1樓、219號1樓,"牙醫一般科,",臺北市信義區景新里6鄰莊敬路211號,121.561747,25.03037
3701173401,瑞比牙醫診所,27202202,臺北市信義區,臺北市信義區莊敬路478號2樓之4之6,"牙醫一般科,",臺北市信義區三張里1鄰莊敬路478號,121.568136,25.026506
3701173429,美麗永春牙醫診所,27263966,臺北市信義區,臺北市信義區松山路453號,"牙醫一般科,",臺北市信義區松光里2鄰松山路453號,121.578007,25.039833
3701173438,群博牙醫診所,2720-1133,臺北市信義區,臺北市信義區松仁路240巷11號,"牙醫一般科,",臺北市信義區六合里3鄰松仁路240巷11號,121.569141,25.024559
3701173492,榮德牙醫診所,27272110,臺北市信義區,臺北市信義區福德街241之1號,"牙醫一般科,",臺北市信義區中行里12鄰福德街241之1號,121.585711,25.038696
3701173509,鼎泰牙醫診所,27268807,臺北市信義區,臺北市信義區松德路30號、30號2樓,"牙醫一般科,",臺北市信義區廣居里29鄰松德路30號,121.576967,25.039166
3701173545,致再牙醫診所,27296201,臺北市信義區,臺北市信義區松仁路192號,"牙醫一般科,",臺北市信義區三張里2鄰松仁路192號,121.568242,25.027567
3701173554,晶彩牙醫診所,27597979,臺北市信義區,臺北市信義區福德街274號,"牙醫一般科,",臺北市信義區中行里18鄰福德街274號,121.586225,25.038985
3701173590,東南牙醫診所,27687829/27473586,臺北市信義區,臺北市信義區松信路119號,"牙醫一般科,",臺北市信義區五全里3鄰松信路119號,121.572182,25.04448
3701173616,儀佳牙醫診所,87326673,臺北市信義區,臺北市信義區和平東路三段315號,"牙醫一般科,",臺北市信義區黎平里13鄰和平東路三段315號,121.555939,25.021419
3701173625,優式牙醫診所,23771598,臺北市信義區,臺北市信義區和平東路三段297號,"牙醫一般科,",臺北市信義區黎平里12鄰和平東路三段297號,121.555511,25.021818
3701173670,友達牙醫診所,27593099,臺北市信義區,臺北市信義區大道路70號,"牙醫一般科,",臺北市信義區大道里15鄰大道路70號,121.582348,25.040883
3701173689,艾來牙醫診所,8726-1166,臺北市信義區,臺北市信義區林口街190號,"牙醫一般科,",臺北市信義區大道里12鄰林口街190號,121.580918,25.041051
3701173705,國泰牙醫診所,23458021,臺北市信義區,臺北市信義區光復南路449之3號,"牙醫一般科,",臺北市信義區西村里26鄰光復南路449之3號,121.557803,25.034825
3701173723,道明牙醫診所,27650992,臺北市信義區,臺北市信義區松山路208號,"牙醫一般科,",臺北市信義區四維里8鄰松山路208號,121.577611,25.045128
3701173732,陳麗妃牙醫診所,81016018,臺北市信義區,臺北市信義區信義路5段7號35樓,"牙醫一般科,",臺北市信義區西村里8鄰信義路五段7號,121.56479,25.033417
3701173741,雅術牙醫診所,27275586,臺北市信義區,臺北市信義區忠孝東路5段510號之1,"牙醫一般科,",臺北市信義區松光里1鄰忠孝東路五段510之1號,121.579303,25.041187
3701173750,敦美牙醫診所,27598256,臺北市信義區,臺北市信義區中坡南路80號,"牙醫一般科,",臺北市信義區中行里28鄰中坡南路80號,121.585324,25.041529
3701173769,仁愛傑仕牙醫診所,27202729,臺北市信義區,臺北市信義區光復南路437號(1、2層),"牙醫一般科,",臺北市信義區正和里9鄰光復南路437號,121.557706,25.035744
3701173778,忠孝牙醫診所,27665000,臺北市信義區,臺北市信義區忠孝東路5段451號及423巷4弄18號,"牙醫一般科,",臺北市信義區富台里17鄰忠孝東路五段423巷4弄18號,121.576342,25.041257
3701173787,美爵牙醫診所,27692125,臺北市信義區,臺北市信義區基隆路一段169號,"牙醫一般科,",臺北市信義區興雅里6鄰基隆路一段169號,121.565154,25.041633
3701173796,美麗潔美學牙醫診所,27382208,臺北市信義區,臺北市信義區和平東路三段223號、223號2樓,"牙醫一般科,",臺北市信義區黎平里4鄰和平東路三段223號,121.553933,25.023285
3701173803,維京牙醫診所,87802819,臺北市信義區,臺北市信義區松德路60號,"牙醫一般科,",臺北市信義區安康里4鄰松德路60號,121.576361,25.038719
3701173812,陳靜宜牙醫診所,0223775533,臺北市信義區,臺北市信義區基隆路二段201號2樓,"牙醫一般科,",臺北市信義區黎順里17鄰基隆路二段201號,121.553038,25.024481
3701173821,雅美信牙醫診所,23463757,臺北市信義區,臺北市信義區忠孝東路五段510之6號1樓(含地下1樓),"牙醫一般科,",臺北市信義區松光里1鄰忠孝東路五段510之6號,121.579046,25.040925
3701173849,睿宏牙醫診所,02-2767-6762,臺北市信義區,臺北市信義區永吉路339號,"牙醫一般科,",臺北市信義區四育里16鄰永吉路339號,121.576046,25.045653
3701173858,御瑞牙醫診所,27580338,臺北市信義區,臺北市信義區莊敬路178巷8號1樓,"牙醫一般科,",臺北市信義區景新里16鄰莊敬路178巷8號,121.560796,25.031289
3701173867,良品牙醫診所,27207803,臺北市信義區,臺北市信義區莊敬路425號、425號2樓,"牙醫一般科,",臺北市信義區三張里8鄰莊敬路425號,121.566681,25.027265
3701173876,艾潔牙醫診所,02-27275722,臺北市信義區,臺北市信義區松山路488號,"牙醫一般科,",臺北市信義區國業里10鄰松山路488號,121.577887,25.038633
3701173901,翡冷翠牙醫診所,2720-9458,臺北市信義區,臺北市信義區光復南路467號,"牙醫一般科,",臺北市信義區中興里14鄰光復南路467號,121.557672,25.033878
3701173910,加林牙醫診所,02-27270506,臺北市信義區,臺北市信義區松德路13號,"牙醫一般科,",臺北市信義區國業里9鄰松德路13號,121.577524,25.039169
3701173929,康森牙醫診所,27222751,臺北市信義區,臺北市信義區忠孝東路5段388號2樓,"牙醫一般科,",臺北市信義區廣居里5鄰忠孝東路五段388號,121.574228,25.040742
3701173938,一杏牙醫診所,27271230,臺北市信義區,臺北市信義區信義路6段11號,"牙醫一般科,",臺北市信義區安康里25鄰信義路六段11號,121.575155,25.034185
3701173947,品軒牙醫診所,02-27565685,臺北市信義區,臺北市信義區市民大道6段250號3樓、4樓,"牙醫一般科,",臺北市信義區四育里1鄰市民大道六段250號,121.577337,25.048839
3701173965,福樂牙醫診所,02-2345-4000,臺北市信義區,臺北市信義區松勤街49號,"牙醫一般科,",臺北市信義區景新里18鄰松勤街49號,121.563503,25.032119
3701173983,哈佛永春牙醫診所,,臺北市信義區,臺北市信義區忠孝東路5段412號9樓之1,"牙醫一般科,",臺北市信義區廣居里6鄰忠孝東路五段412號,121.575166,25.040711
3701173992,艾來公園牙醫診所,,臺北市信義區,臺北市信義區大道路28巷17號1樓,"牙醫一般科,",臺北市信義區大道里9鄰大道路28巷17號,121.581093,25.041658
3701174006,松仁牙醫診所,,臺北市信義區,臺北市信義區松仁路254號1樓,"牙醫一般科,",臺北市信義區六合里3鄰松仁路254號,121.569261,25.024419
3701174015,沐群牙醫診所,02-27202800,臺北市信義區,臺北市信義區光復南路441號1樓、2樓,"牙醫一般科,",臺北市信義區正和里15鄰光復南路441號,121.557702,25.035651
3701174024,布布齒科牙醫診所,02-87327799,臺北市信義區,臺北市信義區崇德街52號1樓、2樓,"牙醫一般科,",臺北市信義區黎平里2鄰崇德街52號,121.554243,25.02422
3701174033,品軒唯美牙醫診所,27565689,臺北市信義區,臺北市信義區市民大道6段250號1樓、250號地下1樓,"牙醫一般科,",臺北市信義區四育里1鄰市民大道六段250號,121.577337,25.048839
3701174042,聯安牙醫診所,,臺北市信義區,臺北市信義區虎林街32之1號1樓、34號1樓,"牙醫一般科,",臺北市信義區四育里18鄰虎林街32之1號,121.576123,25.047996
3701180031,中明牙科診所,0223016366,臺北市中正區,臺北市中正區汀州路一段２３５號,"牙醫一般科,",臺北市中正區永功里11鄰汀州路一段235號,121.51248,25.026661
3701180111,聯嘉牙醫診所,0223678052,臺北市中正區,臺北市中正區南昌路二段２０６號２樓之１,"牙醫一般科,",臺北市中正區頂東里7鄰南昌路二段206號,121.52431,25.024037
3701180120,慶聲牙醫診所,0223930043,臺北市中正區,臺北市中正區寧波東街9巷3號1樓,"牙醫一般科,",臺北市中正區新營里9鄰寧波東街9巷3號,121.519901,25.032769
3701180157,俊廣牙醫診所,0223142887,臺北市中正區,臺北市中正區南陽街３號３Ｆ,"牙醫一般科,",臺北市中正區黎明里12鄰南陽街3號,121.516172,25.045421
3701180166,華山周牙醫診所,02-23411346,臺北市中正區,臺北市中正區忠孝東路二段６號2樓,"牙醫一般科,",臺北市中正區幸福里12鄰忠孝東路二段6號,121.527013,25.04371
3701180200,新光牙醫診所,0223516562,臺北市中正區,臺北市中正區寧波西街６５號,"牙醫一般科,",臺北市中正區龍福里17鄰寧波西街65號,121.517152,25.030571
3701180237,清河牙醫診所,0223941936,臺北市中正區,臺北市中正區信義路二段６３號二樓,"牙醫一般科,",臺北市中正區文祥里6鄰信義路二段63號,121.526177,25.03477
3701180255,逢生牙醫診所,02 23948543,臺北市中正區,臺北市中正區南昌路一段三十七號二樓,"牙醫一般科,",臺北市中正區龍福里6鄰南昌路一段37號,121.517049,25.031611
3701180264,三民牙醫診所,0223687108,臺北市中正區,臺北市中正區汀州路二段３０號,"牙醫一般科,",臺北市中正區螢圃里20鄰汀州路二段30號,121.517187,25.02535
3701180282,名華牙醫診所,0223076017、0956254998,臺北市中正區,臺北市中正區汀州路一段２３６號,"牙醫一般科,",臺北市中正區永昌里4鄰汀州路一段236號,121.510176,25.02736
3701180317,同泰牙醫診所,0223678212,臺北市中正區,臺北市中正區汀州路二段１４７號２樓,"牙醫一般科,",臺北市中正區板溪里6鄰汀州路二段147號,121.520847,25.024657
3701180344,康平牙醫診所,0223914452,臺北市中正區,臺北市中正區信義路二段67號,"牙醫一般科,",臺北市中正區文祥里6鄰信義路二段67號,121.526287,25.034718
3701180362,尚義牙醫診所,0223711832,臺北市中正區,臺北市中正區懷寧街６２號２Ｆ２０２室,"牙醫一般科,",臺北市中正區黎明里7鄰懷寧街62號,121.514038,25.04419
3701180442,新欣牙醫診所,02-23417513,臺北市中正區,臺北市中正區濟南路二段65號2樓,"牙醫一般科,",臺北市中正區幸市里7鄰濟南路二段65號,121.532152,25.040296
3701180460,幸安牙醫診所,0223969631,臺北市中正區,臺北市中正區杭州南路一段１４３巷３２－２號１樓,"牙醫一般科,",臺北市中正區文祥里10鄰杭州南路一段143巷32之2號,121.526636,25.035637
3701180497,鐘牙醫診所,0223033035,臺北市中正區,臺北市中正區重慶南路三段４０號,"牙醫一般科,",臺北市中正區龍光里10鄰重慶南路三段40號,121.515506,25.028358
3701180586,聯合牙醫診所,0223414286,臺北市中正區,臺北市中正區南昌街一段７４巷１３號,"牙醫一般科,",臺北市中正區龍福里15鄰南昌路一段74巷13號,121.516782,25.030863
3701180595,名家牙醫診所,0223411474,臺北市中正區,臺北市中正區忠孝東路二段１３４巷２２號,"牙醫一般科,",臺北市中正區幸市里7鄰忠孝東路二段134巷22號,121.531656,25.040761
3701180611,志明牙醫診所,0223968925,臺北市中正區,臺北市中正區寧波西街８０號,"牙醫一般科,",臺北市中正區南福里18鄰寧波西街80號,121.516171,25.029928
3701180657,強弘牙科診所,0223677975,臺北市中正區,臺北市中正區汀州路二段８６號,"牙醫一般科,",臺北市中正區螢圃里9鄰汀州路二段86號,121.518964,25.025001
3701180693,杏安牙醫診所,0223687807,臺北市中正區,臺北市中正區金門街９之６號,"牙醫一般科,",臺北市中正區頂東里19鄰金門街9之6號,121.524152,25.022444
3701180700,展光牙醫診所,0223671045,臺北市中正區,臺北市中正區羅斯福路３段５０號２樓之一,"牙醫一般科,",臺北市中正區頂東里5鄰羅斯福路三段50號,121.525535,25.02271
3701180773,金山牙醫診所,0223214735,臺北市中正區,臺北市中正區愛國東路６２號,"牙醫一般科,",臺北市中正區新營里7鄰愛國東路62號,121.519025,25.033498
3701180880,名一牙醫診所,0223880229,臺北市中正區,臺北市中正區漢口街一段８０巷６弄５號,"牙醫一般科,",臺北市中正區光復里5鄰漢口街一段80巷6弄5號,121.51204,25.04466
3701180915,蕭煥嘉牙醫診所,0223911421,臺北市中正區,臺北市中正區新生南路一段１２８號,"牙醫一般科,",臺北市中正區三愛里1鄰新生南路一段128號,121.5325,25.036991
3701181010,連生牙醫診所,02 23934651,臺北市中正區,臺北市中正區信義路二段１６１巷4號,"牙醫一般科,",臺北市中正區三愛里24鄰信義路二段161巷4號,121.528814,25.034333
3701181065,鼎佳牙醫診所,0223411642,臺北市中正區,臺北市中正區濟南路二段５８號２樓之1,"牙醫一般科,",臺北市中正區幸市里9鄰濟南路二段58號,121.531683,25.040185
3701181083,明皓牙醫診所,0223218521,臺北市中正區,臺北市中正區南昌路一段１２８號,"牙醫一般科,",臺北市中正區南福里21鄰南昌路一段128號,121.518306,25.029599
3701181154,米奇牙醫診所,0223652774,臺北市中正區,臺北市中正區羅斯福路三段244巷10弄8號1樓,"牙醫一般科,",臺北市中正區文盛里8鄰羅斯福路三段244巷10弄8號,121.531167,25.016214
3701181163,博瀚牙醫診所,0223217599,臺北市中正區,臺北市中正區銅山街２４號２樓,"牙醫一般科,",臺北市中正區文北里16鄰銅山街24號,121.52856,25.03948
3701181172,仁安牙醫診所,0223973393,臺北市中正區,臺北市中正區濟南路二段３之５號,"牙醫一般科,",臺北市中正區幸福里9鄰濟南路二段3之5號,121.526653,25.041539
3701181190,英哲牙醫診所,0223518552,臺北市中正區,臺北市中正區杭州南路二段５４號,"牙醫一般科,",臺北市中正區新營里20鄰杭州南路二段54號,121.522059,25.030441
3701181261,紐約牙醫診所,0223951658,臺北市中正區,臺北市中正區羅斯福路一段２８號２樓,"牙醫一般科,",臺北市中正區南福里24鄰羅斯福路一段28號,121.518978,25.031416
3701181270,大宇牙醫診所,0223217474,臺北市中正區,臺北市中正區羅斯福路一段４６號２Ｆ,"牙醫一般科,",臺北市中正區南福里25鄰羅斯福路一段46號,121.519261,25.031027
3701181289,大全牙醫診所,0223885858,臺北市中正區,臺北市中正區忠孝西路一段５０號１８樓３７室,"牙醫一般科,",臺北市中正區黎明里11鄰忠孝西路一段50號,121.515823,25.046303
3701181305,黃牙醫診所,0223117298,臺北市中正區,臺北市中正區博愛路６８號２Ｆ,"牙醫一般科,",臺北市中正區光復里10鄰博愛路68號,121.511309,25.045071
3701181341,大埔牙醫診所,0223882169,臺北市中正區,臺北市中正區中華路二段９９號,"牙醫一般科,",臺北市中正區愛國里1鄰中華路二段99號,121.505613,25.033601
3701181449,九大牙醫診所,0223935167,臺北市中正區,臺北市中正區忠孝東路二段９６號１Ｆ,"牙醫一般科,",臺北市中正區幸市里1鄰忠孝東路二段96號,121.530213,25.042833
3701181458,天惠牙醫診所,0223930707,臺北市中正區,臺北市中正區羅斯福路一段１０２號２Ｆ,"牙醫一般科,",臺北市中正區南福里28鄰羅斯福路一段102號,121.520056,25.029945
3701181467,長弓牙醫診所,0223942574,臺北市中正區,臺北市中正區仁愛路二段２６號2樓,"牙醫一般科,",臺北市中正區文北里1鄰仁愛路二段26號,121.526838,25.038049
3701181476,博世牙醫診所,23938411,臺北市中正區,臺北市中正區濟南路一段7之6號、7之7號,"牙醫一般科,",臺北市中正區幸福里2鄰濟南路一段7之6號,121.521973,25.042718
3701181485,玉霖牙醫診所,0223218325,臺北市中正區,臺北市中正區新生南路一段６０號２樓,"牙醫一般科,",臺北市中正區幸市里7鄰新生南路一段60號,121.532561,25.04074
3701181583,博安牙醫診所,0223911762,臺北市中正區,臺北市中正區仁愛路二段７１號２Ｈ室,"牙醫一般科,",臺北市中正區幸市里10鄰仁愛路二段71號,121.530976,25.038399
3701181636,瑞石牙醫診所,02 23955177,臺北市中正區,臺北市中正區信義路一段13之4號,"牙醫一般科,",臺北市中正區東門里15鄰信義路一段13之4號,121.522617,25.036784
3701181681,偉華牙醫診所,0223671581,臺北市中正區,臺北市中正區汀州路二段203號,"牙醫一般科,",臺北市中正區頂東里14鄰汀州路二段203號,121.522409,25.023719
3701181690,誠忠牙醫診所,0223670119,臺北市中正區,臺北市中正區金門街１２－８號,"牙醫一般科,",臺北市中正區河堤里3鄰金門街12之8號,121.5235,25.021953
3701181716,美東牙醫診所,23577672,臺北市中正區,臺北市中正區仁愛路二段４３號２樓,"牙醫一般科,",臺北市中正區文北里13鄰仁愛路二段43號,121.528876,25.038474
3701181725,華恩牙醫診所,0223058283,臺北市中正區,臺北市中正區和平西路一段一五四號,"牙醫一般科,",臺北市中正區螢雪里13鄰和平西路一段154號,121.515165,25.027358
3701181743,口天牙醫診所,23222554,臺北市中正區,臺北市中正區丹陽街２２號,"牙醫一般科,",臺北市中正區東門里7鄰丹陽街22號,121.52488,25.038993
3701181761,安安牙醫診所,2356-3427，2391-6300,臺北市中正區,臺北市中正區杭州南路一段15之1號12樓,"牙醫一般科,",臺北市中正區幸福里12鄰杭州南路一段15之1號,121.526864,25.042757
3701182848,慈聖牙醫診所,23418118,臺北市中正區,臺北市中正區羅斯福路一段五十五號一樓,"牙醫一般科,",臺北市中正區新營里4鄰羅斯福路一段55號,121.519161,25.031872
3701182982,優登牙醫診所,0933716779  23692087,臺北市中正區,臺北市中正區和平西路一段八十八號,"牙醫一般科,",臺北市中正區螢圃里1鄰和平西路一段88號,121.518484,25.026449
3701183005,皓齒牙醫診所,23510300,臺北市中正區,臺北市中正區羅斯福路一段一三一號四樓,"牙醫一般科,",臺北市中正區新營里14鄰羅斯福路一段131號,121.520422,25.030145
3701183032,君品牙醫診所,23714092,臺北市中正區,臺北市中正區延平南路230巷1號,"牙醫一般科,",臺北市中正區愛國里11鄰延平南路230巷1號,121.507251,25.033951
3701183050,和逸牙醫診所,23695299,臺北市中正區,臺北市中正區同安街58號1樓,"牙醫一般科,",臺北市中正區網溪里1鄰同安街58號,121.52122,25.023599
3701183069,金恩牙醫診所,23910209,臺北市中正區,臺北市中正區羅斯福路二段16號3樓,"牙醫一般科,",臺北市中正區南福里3鄰羅斯福路二段16號,121.520977,25.028687
3701183103,劉永生牙醫診所,02-2397-2019,臺北市中正區,臺北市中正區濟南路二段19號2樓,"牙醫一般科,",臺北市中正區幸福里19鄰濟南路二段19號,121.527921,25.041318
3701183112,西北聯合牙醫診所,0223657482,臺北市中正區,臺北市中正區汀州路三段１９０號二樓之１,"牙醫一般科,",臺北市中正區水源里9鄰汀州路三段190號,121.534964,25.012599
3701183130,思源牙醫診所,23644980,臺北市中正區,臺北市中正區南昌路二段200號4樓,"牙醫一般科,",臺北市中正區頂東里9鄰南昌路二段200號,121.524154,25.024184
3701183167,拉圖牙醫診所,02-33226186、02-33226187,臺北市中正區,臺北市中正區忠孝東路一段146號1、2樓,"牙醫一般科,",臺北市中正區幸福里7鄰忠孝東路一段146號,121.525644,25.044046
3701183176,璞鼎牙醫診所,02-23218658,臺北市中正區,臺北市中正區林森北路9巷12號2樓,"牙醫一般科,",臺北市中正區梅花里5鄰林森北路9巷12號,121.524467,25.04558
3701183201,誠伸牙醫診所,23969979,臺北市中正區,臺北市中正區信義路二段213號二樓,"牙醫一般科,",臺北市中正區三愛里18鄰信義路二段213號,121.530537,25.033844
3701183229,長齡牙醫診所,02-23685920,臺北市中正區,臺北市中正區師大路163號,"牙醫一般科,",臺北市中正區林興里19鄰師大路163號,121.527386,25.020638
3701183238,琠雅牙醫診所,23621909,臺北市中正區,臺北市中正區汀州路二段215號,"牙醫一般科,",臺北市中正區頂東里14鄰汀州路二段215號,121.522633,25.02354
3701183274,廖春美牙醫診所,23937315,臺北市中正區,臺北市中正區寧波西街78號2樓,"牙醫一般科,",臺北市中正區南福里18鄰寧波西街78號,121.516358,25.029971
3701183292,南門牙醫診所,23972629,臺北市中正區,臺北市中正區羅斯福路2段1號2樓之1,"牙醫一般科,",臺北市中正區新營里15鄰羅斯福路二段1號,121.520816,25.02961
3701183336,展望牙醫診所,23936599,臺北市中正區,臺北市中正區濟南路1段7號2樓,"牙醫一般科,",臺北市中正區幸福里2鄰濟南路一段7號,121.521921,25.042701
3701183363,典樺牙醫診所,23911138,臺北市中正區,臺北市中正區金山南路1段108號2樓、2樓之1,"牙醫一般科,",臺北市中正區文祥里11鄰金山南路一段108號,121.52733,25.035471
3701183390,清川牙醫診所,23328653,臺北市中正區,臺北市中正區汀州路1段118號,"牙醫一般科,",臺北市中正區忠勤里28鄰汀州路一段118號,121.50783,25.02975
3701183407,橙品牙醫診所,23570689,臺北市中正區,臺北市中正區仁愛路2段110號2樓,"牙醫一般科,",臺北市中正區三愛里1鄰仁愛路二段110號,121.532438,25.037984
3701183425,富麗牙醫診所,23940123,臺北市中正區,臺北市中正區和平西路1段69號,"牙醫一般科,",臺北市中正區南福里10鄰和平西路一段69號,121.518987,25.026703
3701183443,德華牙醫診所,23704511,臺北市中正區,臺北市中正區重慶南路1段 110號,"牙醫一般科,",臺北市中正區建國里1鄰重慶南路一段110號,121.513026,25.042
